Date,Open,High,Low,Close,Adj Close,Volume
2002-03-04,74.675003,75.175003,74.025002,74.025002,74.025002,0
2002-03-05,74.199997,74.349998,74.199997,74.349998,74.349998,0
2002-03-06,74.925003,75.199997,74.925003,74.925003,74.925003,0
2002-03-07,75.500000,75.550003,75.425003,75.500000,75.500000,0
2002-03-08,75.500000,75.900002,75.425003,75.500000,75.500000,0
2002-03-11,75.800003,75.824997,75.750000,75.800003,75.800003,0
2002-03-12,75.525002,75.699997,75.525002,75.625000,75.625000,0
2002-03-13,74.324997,74.675003,74.175003,74.400002,74.400002,0
2002-03-14,74.324997,74.775002,73.250000,74.400002,74.400002,0
2002-03-15,73.775002,74.099998,73.000000,73.000000,73.000000,0
2002-03-18,72.074997,72.074997,72.074997,72.074997,72.074997,0
2002-03-19,71.949997,72.425003,71.349998,71.224998,71.224998,0
2002-03-20,70.849998,71.599998,70.750000,70.949997,70.949997,0
2002-03-21,70.525002,70.525002,70.525002,70.525002,70.525002,0
2002-03-22,69.775002,69.775002,69.775002,69.775002,69.775002,0
2002-03-25,69.699997,69.699997,69.699997,69.699997,69.699997,0
2002-03-26,70.375000,70.375000,70.375000,70.375000,70.375000,0
2002-03-27,69.849998,71.099998,69.800003,69.900002,69.900002,0
2002-03-28,70.425003,70.425003,70.425003,70.425003,70.425003,0
2002-03-29,null,null,null,null,null,null
2002-04-01,71.625000,71.925003,71.625000,71.925003,71.925003,0
2002-04-02,71.925003,71.925003,71.925003,71.925003,71.925003,0
2002-04-03,71.625000,71.625000,71.625000,71.625000,71.625000,0
2002-04-04,70.125000,70.125000,70.125000,70.125000,70.125000,0
2002-04-05,68.675003,68.675003,68.675003,68.675003,68.675003,0
2002-04-08,67.675003,67.675003,67.675003,67.675003,67.675003,0
2002-04-09,68.925003,68.925003,68.925003,68.925003,68.925003,0
2002-04-10,67.425003,67.425003,67.425003,67.425003,67.425003,0
2002-04-11,67.000000,67.000000,67.000000,67.000000,67.000000,0
2002-04-12,65.875000,65.875000,65.875000,65.875000,65.875000,0
2002-04-15,65.224998,65.224998,65.224998,65.224998,65.224998,0
2002-04-16,65.474998,65.474998,65.474998,65.474998,65.474998,0
2002-04-17,66.074997,66.074997,66.074997,66.074997,66.074997,0
2002-04-18,65.500000,65.500000,65.500000,65.500000,65.500000,0
2002-04-19,64.099998,64.099998,64.099998,64.099998,64.099998,0
2002-04-22,64.275002,64.275002,64.275002,64.275002,64.275002,0
2002-04-23,64.050003,64.050003,64.050003,64.050003,64.050003,0
2002-04-24,63.400002,63.400002,63.400002,63.400002,63.400002,0
2002-04-25,63.799999,63.799999,63.799999,63.799999,63.799999,0
2002-04-26,65.300003,65.300003,65.300003,65.300003,65.300003,0
2002-04-29,65.250000,65.250000,65.250000,65.250000,65.250000,0
2002-04-30,66.699997,66.699997,66.699997,66.699997,66.699997,0
2002-05-01,63.224998,63.224998,63.224998,63.224998,63.224998,0
2002-05-02,62.250000,62.250000,62.250000,62.250000,62.250000,0
2002-05-03,62.125000,62.125000,62.125000,62.125000,62.125000,0
2002-05-06,63.625000,63.625000,63.625000,63.625000,63.625000,0
2002-05-07,64.175003,64.175003,64.175003,64.175003,64.175003,0
2002-05-08,63.650002,63.650002,63.650002,63.650002,63.650002,0
2002-05-09,62.724998,62.724998,62.724998,62.724998,62.724998,0
2002-05-10,63.049999,63.049999,63.049999,63.049999,63.049999,0
2002-05-13,63.125000,63.125000,63.125000,63.125000,63.125000,0
2002-05-14,62.700001,62.700001,62.700001,62.700001,62.700001,0
2002-05-15,63.075001,63.075001,63.075001,63.075001,63.075001,0
2002-05-16,62.724998,62.724998,62.724998,62.724998,62.724998,0
2002-05-17,61.750000,61.750000,61.750000,61.750000,61.750000,0
2002-05-20,60.275002,60.275002,60.275002,60.275002,60.275002,0
2002-05-21,59.400002,59.400002,59.400002,59.400002,59.400002,0
2002-05-22,60.125000,60.125000,60.125000,60.125000,60.125000,0
2002-05-23,61.325001,61.325001,61.325001,61.325001,61.325001,0
2002-05-24,62.075001,62.075001,62.075001,62.075001,62.075001,0
2002-05-27,null,null,null,null,null,null
2002-05-28,62.825001,62.825001,62.825001,62.825001,62.825001,0
2002-05-29,62.275002,62.275002,62.275002,62.275002,62.275002,0
2002-05-30,60.775002,60.775002,60.775002,60.775002,60.775002,0
2002-05-31,60.474998,60.474998,60.474998,60.474998,60.474998,0
2002-06-03,61.974998,61.974998,61.974998,61.974998,61.974998,0
2002-06-04,61.825001,61.825001,61.825001,61.825001,61.825001,0
2002-06-05,61.025002,61.025002,61.025002,61.025002,61.025002,0
2002-06-06,61.424999,61.424999,61.424999,61.424999,61.424999,0
2002-06-07,60.900002,60.900002,60.900002,60.900002,60.900002,0
2002-06-10,61.125000,61.125000,61.125000,61.125000,61.125000,0
2002-06-11,61.924999,61.924999,61.924999,61.924999,61.924999,0
2002-06-12,62.575001,62.575001,62.575001,62.575001,62.575001,0
2002-06-13,62.799999,62.799999,62.799999,62.799999,62.799999,0
2002-06-14,62.849998,62.849998,62.849998,62.849998,62.849998,0
2002-06-17,63.750000,63.750000,63.750000,63.750000,63.750000,0
2002-06-18,64.175003,64.175003,64.175003,64.175003,64.175003,0
2002-06-19,64.125000,64.125000,64.125000,64.125000,64.125000,0
2002-06-20,64.074997,64.074997,64.074997,64.074997,64.074997,0
2002-06-21,63.724998,63.724998,63.724998,63.724998,63.724998,0
2002-06-24,63.500000,63.500000,63.500000,63.500000,63.500000,0
2002-06-25,64.099998,64.099998,64.099998,64.099998,64.099998,0
2002-06-26,64.199997,64.199997,64.199997,64.199997,64.199997,0
2002-06-27,63.924999,63.924999,63.924999,63.924999,63.924999,0
2002-06-28,63.400002,63.400002,63.400002,63.400002,63.400002,0
2002-07-01,64.775002,64.775002,64.775002,64.775002,64.775002,0
2002-07-02,64.974998,64.974998,64.974998,64.974998,64.974998,0
2002-07-03,64.474998,64.474998,64.474998,64.474998,64.474998,0
2002-07-04,null,null,null,null,null,null
2002-07-05,64.675003,64.675003,64.675003,64.675003,64.675003,0
2002-07-08,64.175003,64.175003,64.175003,64.175003,64.175003,0
2002-07-09,63.825001,63.825001,63.825001,63.825001,63.825001,0
2002-07-10,63.849998,63.849998,63.849998,63.849998,63.849998,0
2002-07-11,65.275002,65.275002,65.275002,65.275002,65.275002,0
2002-07-12,65.400002,65.400002,65.400002,65.400002,65.400002,0
2002-07-15,65.849998,65.849998,65.849998,65.849998,65.849998,0
2002-07-16,65.349998,65.349998,65.349998,65.349998,65.349998,0
2002-07-17,65.724998,65.724998,65.724998,65.724998,65.724998,0
2002-07-18,65.875000,65.875000,65.875000,65.875000,65.875000,0
2002-07-19,65.699997,65.699997,65.699997,65.699997,65.699997,0
2002-07-22,65.800003,65.800003,65.800003,65.800003,65.800003,0
2002-07-23,64.900002,64.900002,64.900002,64.900002,64.900002,0
2002-07-24,64.224998,64.224998,64.224998,64.224998,64.224998,0
2002-07-25,64.949997,64.949997,64.949997,64.949997,64.949997,0
2002-07-26,64.900002,64.900002,64.900002,64.900002,64.900002,0
2002-07-29,64.925003,64.925003,64.925003,64.925003,64.925003,0
2002-07-30,64.900002,64.900002,64.900002,64.900002,64.900002,0
2002-07-31,65.000000,65.000000,65.000000,65.000000,65.000000,0
2002-08-01,64.449997,64.449997,64.449997,64.449997,64.449997,0
2002-08-02,64.699997,64.699997,64.699997,64.699997,64.699997,0
2002-08-05,64.324997,64.324997,64.324997,64.324997,64.324997,0
2002-08-06,64.750000,64.750000,64.750000,64.750000,64.750000,0
2002-08-07,64.625000,64.625000,64.625000,64.625000,64.625000,0
2002-08-08,64.175003,64.175003,64.175003,64.175003,64.175003,0
2002-08-09,65.224998,65.224998,65.224998,65.224998,65.224998,0
2002-08-12,64.525002,64.525002,64.525002,64.525002,64.525002,0
2002-08-13,65.300003,65.300003,65.300003,65.300003,65.300003,0
2002-08-14,65.574997,65.574997,65.574997,65.574997,65.574997,0
2002-08-15,65.849998,65.849998,65.849998,65.849998,65.849998,0
2002-08-16,65.974998,65.974998,65.974998,65.974998,65.974998,0
2002-08-19,66.000000,66.000000,66.000000,66.000000,66.000000,0
2002-08-20,65.599998,65.599998,65.599998,65.599998,65.599998,0
2002-08-21,65.449997,65.449997,65.449997,65.449997,65.449997,0
2002-08-22,65.849998,65.849998,65.849998,65.849998,65.849998,0
2002-08-23,65.050003,65.050003,65.050003,65.050003,65.050003,0
2002-08-26,64.750000,64.750000,64.750000,64.750000,64.750000,0
2002-08-27,64.500000,64.500000,64.500000,64.500000,64.500000,0
2002-08-28,65.000000,65.000000,65.000000,65.000000,65.000000,0
2002-08-29,65.175003,65.175003,65.175003,65.175003,65.175003,0
2002-08-30,64.724998,64.724998,64.724998,64.724998,64.724998,0
2002-09-02,null,null,null,null,null,null
2002-09-03,66.974998,66.974998,66.974998,66.974998,66.974998,0
2002-09-04,67.050003,67.050003,67.050003,67.050003,67.050003,0
2002-09-05,68.050003,68.050003,68.050003,68.050003,68.050003,0
2002-09-06,68.150002,68.150002,68.150002,68.150002,68.150002,0
2002-09-09,67.974998,67.974998,67.974998,67.974998,67.974998,0
2002-09-10,68.550003,68.550003,68.550003,68.550003,68.550003,0
2002-09-11,69.150002,69.150002,69.150002,69.150002,69.150002,0
2002-09-12,69.699997,69.699997,69.699997,69.699997,69.699997,0
2002-09-13,70.250000,70.250000,70.250000,70.250000,70.250000,0
2002-09-16,69.775002,69.775002,69.775002,69.775002,69.775002,0
2002-09-17,69.824997,69.824997,69.824997,69.824997,69.824997,0
2002-09-18,69.724998,69.724998,69.724998,69.724998,69.724998,0
2002-09-19,69.775002,69.775002,69.775002,69.775002,69.775002,0
2002-09-20,69.699997,69.699997,69.699997,69.699997,69.699997,0
2002-09-23,69.275002,69.275002,69.275002,69.275002,69.275002,0
2002-09-24,69.300003,69.300003,69.300003,69.300003,69.300003,0
2002-09-25,69.400002,69.400002,69.400002,69.400002,69.400002,0
