Date,Open,High,Low,Close,Adj Close,Volume
2000-07-17,182.250000,182.250000,178.250000,179.250000,179.250000,19385
2000-07-18,179.000000,183.250000,179.000000,180.750000,180.750000,25205
2000-07-19,180.000000,182.750000,178.750000,182.000000,182.000000,17126
2000-07-20,181.500000,187.000000,181.000000,186.000000,186.000000,18742
2000-07-21,185.500000,188.000000,185.000000,187.750000,187.750000,16814
2000-07-24,187.750000,189.500000,183.750000,184.500000,184.500000,14615
2000-07-25,183.750000,184.500000,181.500000,182.750000,182.750000,13883
2000-07-26,182.500000,183.250000,179.250000,180.500000,180.500000,14762
2000-07-27,180.500000,183.000000,180.000000,181.000000,181.000000,12353
2000-07-28,181.000000,182.500000,180.000000,180.250000,180.250000,12850
2000-07-31,178.250000,182.000000,177.000000,180.250000,180.250000,19481
2000-08-01,180.250000,181.500000,179.000000,179.750000,179.750000,16626
2000-08-02,179.750000,182.000000,179.500000,180.500000,180.500000,15230
2000-08-03,180.250000,182.250000,178.500000,180.000000,180.000000,15137
2000-08-04,179.500000,180.500000,178.500000,178.750000,178.750000,12389
2000-08-07,178.750000,180.000000,177.500000,177.750000,177.750000,12616
2000-08-08,178.000000,179.750000,177.500000,179.500000,179.500000,15584
2000-08-09,179.000000,179.250000,177.750000,178.250000,178.250000,21466
2000-08-10,178.000000,179.500000,177.000000,177.250000,177.250000,17658
2000-08-11,177.000000,177.500000,174.000000,174.750000,174.750000,18551
2000-08-14,174.500000,176.250000,174.000000,175.750000,175.750000,14873
2000-08-15,175.750000,176.250000,174.750000,175.750000,175.750000,8128
2000-08-16,175.500000,179.250000,175.500000,178.500000,178.500000,20428
2000-08-17,178.500000,180.500000,177.750000,178.500000,178.500000,18718
2000-08-18,178.250000,178.750000,177.000000,177.500000,177.500000,21695
2000-08-21,177.250000,177.250000,175.500000,176.250000,176.250000,15683
2000-08-22,176.250000,177.500000,175.250000,175.500000,175.500000,18264
2000-08-23,175.000000,175.750000,174.500000,175.250000,175.250000,20807
2000-08-24,175.250000,176.750000,174.500000,176.000000,176.000000,20764
2000-08-25,175.750000,178.250000,175.750000,176.500000,176.500000,21622
2000-08-28,180.250000,181.500000,178.000000,179.500000,179.500000,20965
2000-08-29,181.000000,185.000000,181.000000,184.250000,184.250000,39334
2000-08-30,183.250000,184.750000,181.250000,181.500000,181.500000,117
2000-08-31,180.750000,182.000000,180.750000,182.000000,182.000000,32
2000-09-01,182.750000,183.250000,182.750000,183.250000,183.250000,45
2000-09-04,null,null,null,null,null,null
2000-09-05,184.000000,186.000000,183.500000,183.500000,183.500000,2
2000-09-06,186.250000,186.250000,185.500000,186.250000,186.250000,3
2000-09-07,181.500000,181.500000,181.000000,181.000000,181.000000,3
2000-09-08,181.500000,181.500000,181.000000,181.750000,181.750000,3
2000-09-11,181.500000,181.500000,181.000000,184.250000,184.250000,19
2000-09-12,189.750000,189.750000,186.000000,186.000000,186.000000,19
2000-09-13,189.750000,189.750000,186.000000,182.500000,182.500000,1
2000-09-14,181.000000,181.000000,181.000000,181.000000,181.000000,5
2000-09-15,null,null,null,null,null,null
2000-09-18,188.000000,188.000000,187.750000,184.000000,184.000000,6
2000-09-19,185.000000,185.000000,185.000000,185.000000,185.000000,6
2000-09-20,185.000000,185.000000,185.000000,183.500000,183.500000,6
2000-09-21,185.000000,185.000000,185.000000,183.750000,183.750000,6
2000-09-22,185.000000,185.000000,185.000000,186.250000,186.250000,6
2000-09-25,185.000000,185.000000,185.000000,186.250000,186.250000,3
2000-09-26,190.000000,190.000000,190.000000,190.000000,190.000000,3
2000-09-27,190.000000,190.000000,190.000000,190.500000,190.500000,3
2000-09-28,190.000000,190.000000,190.000000,190.500000,190.500000,3
2000-09-29,190.000000,190.000000,190.000000,192.000000,192.000000,3
2000-10-02,190.000000,190.000000,190.000000,192.000000,192.000000,3
2000-10-03,190.000000,190.000000,190.000000,195.250000,195.250000,3
2000-10-04,190.000000,190.000000,190.000000,199.500000,199.500000,3
2000-10-05,190.000000,190.000000,190.000000,200.500000,200.500000,3
2000-10-06,190.000000,190.000000,190.000000,199.500000,199.500000,3
2000-10-09,190.000000,190.000000,190.000000,199.500000,199.500000,3
2000-10-10,190.000000,190.000000,190.000000,197.500000,197.500000,3
2000-10-11,190.000000,190.000000,190.000000,199.750000,199.750000,3
2000-10-12,190.000000,190.000000,190.000000,200.500000,200.500000,3
2000-10-13,190.000000,190.000000,190.000000,204.000000,204.000000,3
2000-10-16,190.000000,190.000000,190.000000,204.000000,204.000000,2
2000-10-17,203.250000,203.250000,203.250000,203.250000,203.250000,2
2000-10-18,203.250000,203.250000,203.250000,202.000000,202.000000,2
2000-10-19,203.250000,203.250000,203.250000,203.000000,203.000000,10
2000-10-20,null,null,null,null,null,null
2000-10-23,200.750000,200.750000,200.750000,200.750000,200.750000,10
2000-10-24,null,null,null,null,null,null
2000-10-25,200.750000,200.750000,200.750000,199.500000,199.500000,10
2000-10-26,200.750000,200.750000,200.750000,198.000000,198.000000,10
2000-10-27,200.750000,200.750000,200.750000,196.250000,196.250000,1
2000-10-30,196.000000,196.000000,196.000000,196.000000,196.000000,1
2000-10-31,null,null,null,null,null,null
2000-11-01,null,null,null,null,null,null
2000-11-02,196.000000,196.000000,196.000000,202.250000,202.250000,1
2000-11-03,null,null,null,null,null,null
2000-11-06,196.000000,196.000000,196.000000,209.500000,209.500000,1
2000-11-07,196.000000,196.000000,196.000000,211.250000,211.250000,1
2000-11-08,196.000000,196.000000,196.000000,213.500000,213.500000,1
2000-11-09,196.000000,196.000000,196.000000,211.250000,211.250000,1
2000-11-10,null,null,null,null,null,null
2000-11-13,196.000000,196.000000,196.000000,208.750000,208.750000,1
2000-11-14,196.000000,196.000000,196.000000,208.000000,208.000000,313
2000-11-15,208.750000,209.000000,208.500000,208.500000,208.500000,357
2000-11-16,207.500000,208.250000,207.250000,208.250000,208.250000,637
2000-11-17,208.500000,210.500000,208.500000,209.250000,209.250000,475
2000-11-20,211.000000,212.250000,210.500000,212.250000,212.250000,593
2000-11-21,210.500000,211.000000,210.250000,210.250000,210.250000,289
2000-11-22,210.500000,210.750000,210.500000,210.250000,210.250000,396
2000-11-23,null,null,null,null,null,null
2000-11-24,211.000000,211.000000,210.500000,210.750000,210.750000,357
2000-11-27,211.250000,212.500000,210.750000,212.500000,212.500000,139
2000-11-28,210.500000,210.500000,209.750000,209.750000,209.750000,218
2000-11-29,207.750000,207.750000,207.000000,207.500000,207.500000,65
2000-11-30,205.000000,206.000000,205.000000,205.000000,205.000000,6
2000-12-01,208.250000,209.000000,208.250000,209.000000,209.000000,1
2000-12-04,210.000000,210.000000,210.000000,210.000000,210.000000,3
2000-12-05,null,null,null,null,null,null
2000-12-06,null,null,null,null,null,null
2000-12-07,null,null,null,null,null,null
2000-12-08,null,null,null,null,null,null
2000-12-11,null,null,null,null,null,null
2000-12-12,null,null,null,null,null,null
2000-12-13,null,null,null,null,null,null
2000-12-14,null,null,null,null,null,null
2000-12-15,null,null,null,null,null,null
2000-12-18,211.500000,211.500000,211.500000,215.500000,215.500000,1
2000-12-19,null,null,null,null,null,null
2000-12-20,null,null,null,null,null,null
2000-12-21,218.000000,218.000000,218.000000,218.000000,218.000000,773
2000-12-22,null,null,null,null,null,null
2000-12-25,null,null,null,null,null,null
2000-12-26,220.250000,220.500000,219.500000,220.000000,220.000000,501
2000-12-27,218.000000,220.500000,217.000000,220.250000,220.250000,23
2000-12-28,221.000000,221.000000,221.000000,221.000000,221.000000,23
2000-12-29,221.000000,221.000000,221.000000,222.500000,222.500000,23
2001-01-01,null,null,null,null,null,null
2001-01-02,221.000000,221.000000,221.000000,222.500000,222.500000,1466
2001-01-03,null,null,null,null,null,null
2001-01-04,null,null,null,null,null,null
2001-01-05,null,null,null,null,null,null
2001-01-08,null,null,null,null,null,null
2001-01-09,null,null,null,null,null,null
2001-01-10,null,null,null,null,null,null
2001-01-11,null,null,null,null,null,null
2001-01-12,null,null,null,null,null,null
2001-01-15,null,null,null,null,null,null
2001-01-16,219.000000,219.000000,217.500000,218.500000,218.500000,957
2001-01-17,216.000000,217.000000,215.500000,216.250000,216.250000,519
2001-01-18,217.500000,219.000000,217.500000,218.750000,218.750000,940
2001-01-19,218.250000,219.500000,218.000000,218.500000,218.500000,519
2001-01-22,215.000000,215.000000,214.500000,214.500000,214.500000,940
2001-01-23,215.750000,216.750000,215.500000,216.500000,216.500000,134
2001-01-24,214.000000,215.000000,214.000000,214.250000,214.250000,270
2001-01-25,215.000000,215.500000,214.000000,214.500000,214.500000,217
2001-01-26,213.500000,214.000000,213.000000,214.000000,214.000000,270
2001-01-29,209.500000,210.000000,208.750000,208.750000,208.750000,481
2001-01-30,208.250000,209.500000,208.250000,208.750000,208.750000,640
2001-01-31,209.250000,209.750000,208.500000,208.500000,208.500000,263
