Date,Open,High,Low,Close,Adj Close,Volume
2000-09-01,0.985000,0.991000,0.970500,0.976400,0.976400,14679
2000-09-04,null,null,null,null,null,null
2000-09-05,0.995000,0.998000,0.975000,0.979700,0.979700,17365
2000-09-06,0.985000,1.000000,0.981000,0.996600,0.996600,18879
2000-09-07,0.990000,1.030000,0.988000,1.029500,1.029500,23851
2000-09-08,1.012000,1.020000,0.991000,0.994900,0.994900,23189
2000-09-11,1.005000,1.069000,1.005000,1.049800,1.049800,19453
2000-09-12,1.065000,1.076000,1.032000,1.048000,1.048000,20280
2000-09-13,1.040000,1.042000,1.000000,1.010700,1.010700,21068
2000-09-14,0.997500,1.015000,0.980500,1.007400,1.007400,19287
2000-09-15,1.017500,1.048000,1.017000,1.031000,1.031000,17450
2000-09-18,1.042000,1.048000,1.037000,1.042000,1.042000,11031
2000-09-19,1.035000,1.036000,1.002500,1.020000,1.020000,22518
2000-09-20,1.040000,1.045000,1.008000,1.018500,1.018500,14342
2000-09-21,1.010000,1.020000,0.994000,1.000000,1.000000,19404
2000-09-22,0.998000,1.011000,0.952000,0.955500,0.955500,17141
2000-09-25,0.942500,0.951500,0.929000,0.940000,0.940000,18532
2000-09-26,0.951000,0.951000,0.921500,0.935000,0.935000,20569
2000-09-27,0.945000,0.959500,0.941000,0.948000,0.948000,18751
2000-09-28,0.940000,0.941000,0.909000,0.913000,0.913000,16579
2000-09-29,0.924000,0.932500,0.910000,0.930000,0.930000,20194
2000-10-02,0.950000,0.967500,0.940500,0.960500,0.960500,16116
2000-10-03,0.952500,0.968000,0.945000,0.963500,0.963500,17236
2000-10-04,0.960000,0.970000,0.951500,0.963400,0.963400,15528
2000-10-05,0.947000,0.953000,0.921000,0.927200,0.927200,20068
2000-10-06,0.937000,0.940000,0.925000,0.933000,0.933000,17345
2000-10-09,0.956000,0.958000,0.941500,0.954900,0.954900,13124
2000-10-10,0.974000,0.999000,0.967000,0.996000,0.996000,16834
2000-10-11,1.023500,1.025000,1.001000,1.016000,1.016000,18501
2000-10-12,1.060000,1.115000,1.050000,1.077000,1.077000,24032
2000-10-13,1.070000,1.070000,1.010000,1.017000,1.017000,0
2000-10-16,1.003500,1.011000,0.970000,0.972500,0.972500,16836
2000-10-17,0.967500,0.981000,0.953500,0.960200,0.960200,21166
2000-10-18,0.982500,0.987500,0.953000,0.966200,0.966200,17199
2000-10-19,0.974000,0.984500,0.948000,0.948900,0.948900,15802
2000-10-20,0.968000,0.972000,0.944000,0.971100,0.971100,13215
2000-10-23,0.969000,1.002000,0.962000,0.999000,0.999000,12047
2000-10-24,0.995000,1.011000,0.991000,0.994400,0.994400,14570
2000-10-25,0.990000,0.992000,0.970500,0.977200,0.977200,16677
2000-10-26,0.990000,0.991000,0.965000,0.987400,0.987400,14889
2000-10-27,0.982500,0.990000,0.962000,0.977700,0.977700,16723
2000-10-30,0.964000,0.985000,0.959000,0.965000,0.965000,19403
2000-10-31,0.963000,0.967000,0.930000,0.940000,0.940000,24753
2000-11-01,0.943000,0.957000,0.936500,0.940900,0.940900,17644
2000-11-02,0.932500,0.945000,0.926000,0.931800,0.931800,14590
2000-11-03,0.927000,0.931500,0.917000,0.921700,0.921700,14735
2000-11-06,0.917000,0.921500,0.900000,0.916900,0.916900,18088
2000-11-07,0.924000,0.952000,0.922000,0.949300,0.949300,23400
2000-11-08,0.945500,0.962500,0.936000,0.959300,0.959300,16725
2000-11-09,0.978000,1.025000,0.978000,1.020000,1.020000,26814
2000-11-10,1.007000,1.031000,0.998000,1.007500,1.007500,12815
2000-11-13,1.015000,1.033000,1.011500,1.016300,1.016300,16239
2000-11-14,1.021000,1.057000,1.020000,1.054100,1.054100,28065
2000-11-15,1.085000,1.090000,1.055000,1.077100,1.077100,21976
2000-11-16,1.063000,1.070000,1.048000,1.056000,1.056000,22900
2000-11-17,1.043000,1.080000,1.037500,1.078800,1.078800,24307
2000-11-20,1.097500,1.108500,1.090000,1.100000,1.100000,17047
2000-11-21,1.103000,1.105000,1.087000,1.096000,1.096000,0
2000-11-22,1.087000,1.103000,1.078000,1.094400,1.094400,15047
2000-11-23,null,null,null,null,null,null
2000-11-24,null,null,null,null,null,null
2000-11-27,1.085000,1.096000,1.070000,1.082000,1.082000,23598
2000-11-28,1.065000,1.066000,1.021000,1.024000,1.024000,28966
2000-11-29,1.027500,1.039000,1.003000,1.032500,1.032500,23916
